StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q4_21,Q4_22,Q4_23,Q4_24,Q4_25,SC0
2026-02-18 16:53:47,2026-02-18 16:53:47,IP Address,,100,763,True,2026-02-18 16:53:47,R_I_POST_00719,,,,,,,anonymous,EN,YR10,Intervention A,3,3,5,4,3,4,4,2,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,19
2026-02-26 15:19:01,2026-02-26 15:19:01,IP Address,,100,738,True,2026-02-26 15:19:01,R_I_POST_00457,,,,,,,anonymous,EN,YS21,Control,2,2,2,2,3,4,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
2026-02-13 11:15:45,2026-02-13 11:15:45,IP Address,,100,676,True,2026-02-13 11:15:45,R_I_POST_00525,,,,,,,anonymous,EN,VE18,Control,4,3,3,2,3,2,2,4,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,11
2026-02-06 13:02:38,2026-02-06 13:02:38,IP Address,,100,827,True,2026-02-06 13:02:38,R_I_POST_00626,,,,,,,anonymous,EN,RP01,Intervention A,3,3,4,4,3,3,4,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,21
2026-02-08 15:34:46,2026-02-08 15:34:46,IP Address,,100,424,True,2026-02-08 15:34:46,R_I_POST_00682,,,,,,,anonymous,EN,OH14,Intervention A,4,3,4,3,2,3,3,4,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,21
2026-02-27 16:47:53,2026-02-27 16:47:53,IP Address,,100,427,True,2026-02-27 16:47:53,R_I_POST_00701,,,,,,,anonymous,EN,TQ08,Intervention A,4,2,3,5,4,4,4,5,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,12
2026-02-22 11:03:57,2026-02-22 11:03:57,IP Address,,100,154,True,2026-02-22 11:03:57,R_I_POST_00669,,,,,,,anonymous,EN,RF15,Intervention A,5,4,4,3,4,4,4,5,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,11
2026-02-24 13:59:41,2026-02-24 13:59:41,IP Address,,100,345,True,2026-02-24 13:59:41,R_I_POST_00617,,,,,,,anonymous,EN,KM01,Intervention A,2,3,4,5,4,4,3,2,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,13
2026-02-23 12:37:43,2026-02-23 12:37:43,IP Address,,100,36,True,2026-02-23 12:37:43,R_I_POST_00751,,,,,,,anonymous,EN,OO21,Intervention B,5,4,5,5,5,5,4,4,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,17
2026-02-12 10:11:29,2026-02-12 10:11:29,IP Address,,100,256,True,2026-02-12 10:11:29,R_I_POST_00713,,,,,,,anonymous,EN,JA19,Intervention A,4,5,5,4,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,20
2026-02-22 11:30:30,2026-02-22 11:30:30,IP Address,,100,509,True,2026-02-22 11:30:30,R_I_POST_00750,,,,,,,anonymous,EN,ES28,Intervention B,5,5,4,4,4,4,5,4,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,13
2026-02-07 14:51:09,2026-02-07 14:51:09,IP Address,,100,678,True,2026-02-07 14:51:09,R_I_POST_00573,,,,,,,anonymous,EN,KE13,Control,3,3,4,3,4,4,2,4,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,9
2026-02-01 08:12:48,2026-02-01 08:12:48,IP Address,,100,607,True,2026-02-01 08:12:48,R_I_POST_00756,,,,,,,anonymous,EN,EH27,Intervention B,3,3,3,2,4,4,4,4,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,18
2026-02-14 12:13:07,2026-02-14 12:13:07,IP Address,,100,760,True,2026-02-14 12:13:07,R_I_POST_00499,,,,,,,anonymous,EN,QQ15,Control,3,5,4,5,3,4,4,5,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,16
2026-02-11 09:49:31,2026-02-11 09:49:31,IP Address,,100,459,True,2026-02-11 09:49:31,R_I_POST_00847,,,,,,,anonymous,EN,MK23,Intervention B,4,4,4,2,4,4,4,3,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,15
2026-02-14 12:16:04,2026-02-14 12:16:04,IP Address,,100,597,True,2026-02-14 12:16:04,R_I_POST_00688,,,,,,,anonymous,EN,LE13,Intervention A,3,3,4,3,2,4,2,2,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,11
2026-02-19 08:33:27,2026-02-19 08:33:27,IP Address,,100,170,True,2026-02-19 08:33:27,R_I_POST_00639,,,,,,,anonymous,EN,PN24,Intervention A,3,2,2,3,3,3,2,3,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,18
2026-02-16 14:27:33,2026-02-16 14:27:33,IP Address,,100,725,True,2026-02-16 14:27:33,R_I_POST_00501,,,,,,,anonymous,EN,VV11,Control,2,2,2,4,3,2,2,3,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,14
2026-02-27 16:53:47,2026-02-27 16:53:47,IP Address,,100,184,True,2026-02-27 16:53:47,R_I_POST_00539,,,,,,,anonymous,EN,OQ27,Control,3,2,3,1,4,3,4,2,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,9
2026-02-17 15:19:01,2026-02-17 15:19:01,IP Address,,100,833,True,2026-02-17 15:19:01,R_I_POST_00637,,,,,,,anonymous,EN,VI20,Intervention A,2,3,4,4,2,3,3,4,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,12
2026-02-23 12:25:55,2026-02-23 12:25:55,IP Address,,100,612,True,2026-02-23 12:25:55,R_I_POST_00535,,,,,,,anonymous,EN,AD16,Control,2,4,2,3,2,3,3,2,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,9
2026-02-20 09:34:46,2026-02-20 09:34:46,IP Address,,100,387,True,2026-02-20 09:34:46,R_I_POST_00802,,,,,,,anonymous,EN,OM24,Intervention B,5,5,5,5,4,5,4,5,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,20
2026-02-03 10:56:44,2026-02-03 10:56:44,IP Address,,100,47,True,2026-02-03 10:56:44,R_I_POST_00488,,,,,,,anonymous,EN,ND19,Control,2,4,3,3,1,2,2,3,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,8
2026-02-19 08:45:15,2026-02-19 08:45:15,IP Address,,100,325,True,2026-02-19 08:45:15,R_I_POST_00855,,,,,,,anonymous,EN,FZ28,Intervention B,4,5,5,4,5,5,5,5,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,19
2026-02-01 08:54:06,2026-02-01 08:54:06,IP Address,,100,575,True,2026-02-01 08:54:06,R_I_POST_00702,,,,,,,anonymous,EN,SE22,Intervention A,1,3,4,5,3,2,5,4,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,18
2026-02-08 15:31:49,2026-02-08 15:31:49,IP Address,,100,576,True,2026-02-08 15:31:49,R_I_POST_00493,,,,,,,anonymous,EN,XV10,Control,4,3,3,4,4,3,3,4,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,17
2026-02-14 12:40:40,2026-02-14 12:40:40,IP Address,,100,776,True,2026-02-14 12:40:40,R_I_POST_00580,,,,,,,anonymous,EN,HV27,Control,3,4,3,2,4,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6
2026-02-14 12:25:55,2026-02-14 12:25:55,IP Address,,100,102,True,2026-02-14 12:25:55,R_I_POST_00715,,,,,,,anonymous,EN,JD22,Intervention A,2,4,4,3,4,2,3,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,10
2026-02-14 12:19:01,2026-02-14 12:19:01,IP Address,,100,52,True,2026-02-14 12:19:01,R_I_POST_00877,,,,,,,anonymous,EN,QO16,Intervention B,3,3,5,4,3,3,2,3,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,20
2026-02-08 15:49:31,2026-02-08 15:49:31,IP Address,,100,729,True,2026-02-08 15:49:31,R_I_POST_00547,,,,,,,anonymous,EN,LD15,Control,4,3,2,2,3,3,3,3,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,14
2026-02-26 15:28:52,2026-02-26 15:28:52,IP Address,,100,468,True,2026-02-26 15:28:52,R_I_POST_00484,,,,,,,anonymous,EN,WP17,Control,4,2,2,3,3,2,4,3,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,16
2026-02-20 09:40:40,2026-02-20 09:40:40,IP Address,,100,558,True,2026-02-20 09:40:40,R_I_POST_00640,,,,,,,anonymous,EN,UH05,Intervention A,2,4,4,3,3,4,3,5,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,20
2026-02-26 15:07:13,2026-02-26 15:07:13,IP Address,,100,769,True,2026-02-26 15:07:13,R_I_POST_00781,,,,,,,anonymous,EN,CN14,Intervention B,4,5,4,4,4,5,5,4,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,13
2026-02-09 16:05:35,2026-02-09 16:05:35,IP Address,,100,364,True,2026-02-09 16:05:35,R_I_POST_00575,,,,,,,anonymous,EN,PM27,Control,4,3,2,5,2,3,2,3,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,15
2026-02-03 10:41:59,2026-02-03 10:41:59,IP Address,,100,425,True,2026-02-03 10:41:59,R_I_POST_00623,,,,,,,anonymous,EN,BY18,Intervention A,3,4,3,4,3,2,4,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,9
2026-02-12 10:35:05,2026-02-12 10:35:05,IP Address,,100,179,True,2026-02-12 10:35:05,R_I_POST_00605,,,,,,,anonymous,EN,RL18,Intervention A,4,4,5,5,3,4,4,2,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,15
2026-02-21 10:47:53,2026-02-21 10:47:53,IP Address,,100,316,True,2026-02-21 10:47:53,R_I_POST_00641,,,,,,,anonymous,EN,VJ02,Intervention A,3,4,4,2,2,3,4,3,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,11
2026-02-02 09:19:01,2026-02-02 09:19:01,IP Address,,100,416,True,2026-02-02 09:19:01,R_I_POST_00757,,,,,,,anonymous,EN,OH23,Intervention B,3,3,4,4,5,3,3,4,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,15
2026-02-23 12:19:01,2026-02-23 12:19:01,IP Address,,100,164,True,2026-02-23 12:19:01,R_I_POST_00697,,,,,,,anonymous,EN,MX18,Intervention A,3,3,2,4,4,3,4,3,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,20
2026-02-03 10:59:41,2026-02-03 10:59:41,IP Address,,100,843,True,2026-02-03 10:59:41,R_I_POST_00677,,,,,,,anonymous,EN,VC09,Intervention A,2,4,3,3,4,3,3,4,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,11
2026-02-02 09:16:04,2026-02-02 09:16:04,IP Address,,100,399,True,2026-02-02 09:16:04,R_I_POST_00568,,,,,,,anonymous,EN,ZR13,Control,4,2,2,3,3,2,3,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,11
2026-02-24 13:02:38,2026-02-24 13:02:38,IP Address,,100,767,True,2026-02-24 13:02:38,R_I_POST_00806,,,,,,,anonymous,EN,YS03,Intervention B,4,5,3,4,4,5,4,5,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,15
2026-02-17 15:55:25,2026-02-17 15:55:25,IP Address,,100,468,True,2026-02-17 15:55:25,R_I_POST_00745,,,,,,,anonymous,EN,BN12,Intervention B,5,3,4,5,3,4,3,5,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,12
2026-02-09 16:14:26,2026-02-09 16:14:26,IP Address,,100,715,True,2026-02-09 16:14:26,R_I_POST_00602,,,,,,,anonymous,EN,CW11,Intervention A,3,4,4,2,4,3,4,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,9
2026-02-13 11:00:00,2026-02-13 11:00:00,IP Address,,100,560,True,2026-02-13 11:00:00,R_I_POST_00660,,,,,,,anonymous,EN,AF15,Intervention A,3,1,3,3,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,8
2026-02-02 09:52:28,2026-02-02 09:52:28,IP Address,,100,436,True,2026-02-02 09:52:28,R_I_POST_00676,,,,,,,anonymous,EN,DZ11,Intervention A,3,3,2,5,2,2,3,3,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,12
2026-02-08 15:40:40,2026-02-08 15:40:40,IP Address,,100,677,True,2026-02-08 15:40:40,R_I_POST_00520,,,,,,,anonymous,EN,FX20,Control,2,4,3,4,3,4,3,4,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,12
2026-02-08 15:10:10,2026-02-08 15:10:10,IP Address,,100,658,True,2026-02-08 15:10:10,R_I_POST_00790,,,,,,,anonymous,EN,CI05,Intervention B,4,4,5,4,5,5,4,4,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,14
2026-02-09 16:35:05,2026-02-09 16:35:05,IP Address,,100,60,True,2026-02-09 16:35:05,R_I_POST_00845,,,,,,,anonymous,EN,DX06,Intervention B,4,5,3,4,3,3,4,3,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,21
2026-02-11 09:01:19,2026-02-11 09:01:19,IP Address,,100,781,True,2026-02-11 09:01:19,R_I_POST_00523,,,,,,,anonymous,EN,WA01,Control,4,4,3,3,3,3,4,2,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,18
2026-02-03 10:02:38,2026-02-03 10:02:38,IP Address,,100,340,True,2026-02-03 10:02:38,R_I_POST_00866,,,,,,,anonymous,EN,RY09,Intervention B,4,5,4,4,4,4,4,4,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,17
2026-02-08 15:25:55,2026-02-08 15:25:55,IP Address,,100,211,True,2026-02-08 15:25:55,R_I_POST_00655,,,,,,,anonymous,EN,JX22,Intervention A,3,3,2,2,3,3,1,4,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,17
2026-02-02 09:55:25,2026-02-02 09:55:25,IP Address,,100,487,True,2026-02-02 09:55:25,R_I_POST_00865,,,,,,,anonymous,EN,WX16,Intervention B,4,5,5,4,5,3,2,4,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,11
2026-02-22 11:45:15,2026-02-22 11:45:15,IP Address,,100,753,True,2026-02-22 11:45:15,R_I_POST_00615,,,,,,,anonymous,EN,FF09,Intervention A,2,4,3,2,3,3,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,12
2026-02-16 14:57:03,2026-02-16 14:57:03,IP Address,,100,850,True,2026-02-16 14:57:03,R_I_POST_00771,,,,,,,anonymous,EN,JE11,Intervention B,3,2,4,2,2,2,2,3,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,13
2026-02-07 14:27:33,2026-02-07 14:27:33,IP Address,,100,719,True,2026-02-07 14:27:33,R_I_POST_00681,,,,,,,anonymous,EN,BI20,Intervention A,3,3,3,5,2,4,3,3,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,18
2026-02-19 08:27:33,2026-02-19 08:27:33,IP Address,,100,326,True,2026-02-19 08:27:33,R_I_POST_00801,,,,,,,anonymous,EN,FX08,Intervention B,3,5,4,4,5,3,3,5,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,19
2026-02-01 08:36:24,2026-02-01 08:36:24,IP Address,,100,185,True,2026-02-01 08:36:24,R_I_POST_00648,,,,,,,anonymous,EN,MY19,Intervention A,2,2,2,2,3,2,3,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,12
2026-02-16 14:21:39,2026-02-16 14:21:39,IP Address,,100,387,True,2026-02-16 14:21:39,R_I_POST_00663,,,,,,,anonymous,EN,JP25,Intervention A,3,3,4,4,4,5,3,4,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,19
2026-02-24 13:08:32,2026-02-24 13:08:32,IP Address,,100,179,True,2026-02-24 13:08:32,R_I_POST_00644,,,,,,,anonymous,EN,AF12,Intervention A,4,3,3,4,3,3,4,4,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,11
2026-02-08 15:16:04,2026-02-08 15:16:04,IP Address,,100,401,True,2026-02-08 15:16:04,R_I_POST_00628,,,,,,,anonymous,EN,EA19,Intervention A,3,4,2,3,4,3,4,4,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,14
2026-02-01 08:48:12,2026-02-01 08:48:12,IP Address,,100,29,True,2026-02-01 08:48:12,R_I_POST_00864,,,,,,,anonymous,EN,CM26,Intervention B,3,5,4,5,3,3,5,4,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,10
2026-02-10 08:12:48,2026-02-10 08:12:48,IP Address,,100,886,True,2026-02-10 08:12:48,R_I_POST_00576,,,,,,,anonymous,EN,IK14,Control,2,2,2,2,2,2,3,2,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,13
2026-02-12 10:56:44,2026-02-12 10:56:44,IP Address,,100,336,True,2026-02-12 10:56:44,R_I_POST_00848,,,,,,,anonymous,EN,QT07,Intervention B,4,4,5,4,3,5,5,3,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,14
2026-02-14 12:10:10,2026-02-14 12:10:10,IP Address,,100,91,True,2026-02-14 12:10:10,R_I_POST_00850,,,,,,,anonymous,EN,GE20,Intervention B,3,4,3,4,4,4,4,3,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,19
2026-02-09 16:26:14,2026-02-09 16:26:14,IP Address,,100,527,True,2026-02-09 16:26:14,R_I_POST_00818,,,,,,,anonymous,EN,GX03,Intervention B,5,3,3,4,4,5,2,3,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,17
2026-02-19 08:24:36,2026-02-19 08:24:36,IP Address,,100,623,True,2026-02-19 08:24:36,R_I_POST_00612,,,,,,,anonymous,EN,SB26,Intervention A,2,4,3,3,3,4,4,3,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,17
2026-02-14 12:52:28,2026-02-14 12:52:28,IP Address,,100,506,True,2026-02-14 12:52:28,R_I_POST_00796,,,,,,,anonymous,EN,IP23,Intervention B,5,5,4,4,5,5,5,4,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,16
2026-02-05 12:22:58,2026-02-05 12:22:58,IP Address,,100,261,True,2026-02-05 12:22:58,R_I_POST_00706,,,,,,,anonymous,EN,VZ26,Intervention A,5,4,4,4,4,4,4,4,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,21
2026-02-18 16:59:41,2026-02-18 16:59:41,IP Address,,100,286,True,2026-02-18 16:59:41,R_I_POST_00557,,,,,,,anonymous,EN,BS12,Control,4,4,3,3,3,3,4,3,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,20
2026-02-22 11:36:24,2026-02-22 11:36:24,IP Address,,100,850,True,2026-02-22 11:36:24,R_I_POST_00588,,,,,,,anonymous,EN,VW18,Control,2,2,3,2,1,3,2,3,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,10
2026-02-09 16:44:56,2026-02-09 16:44:56,IP Address,,100,679,True,2026-02-09 16:44:56,R_I_POST_00872,,,,,,,anonymous,EN,SQ14,Intervention B,5,5,5,4,4,5,3,4,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,15
2026-02-11 09:37:43,2026-02-11 09:37:43,IP Address,,100,502,True,2026-02-11 09:37:43,R_I_POST_00631,,,,,,,anonymous,EN,AO13,Intervention A,3,3,4,4,4,3,4,3,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,14
2026-02-01 08:42:18,2026-02-01 08:42:18,IP Address,,100,424,True,2026-02-01 08:42:18,R_I_POST_00486,,,,,,,anonymous,EN,EJ27,Control,3,2,4,1,1,1,3,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,11
2026-02-26 15:16:04,2026-02-26 15:16:04,IP Address,,100,267,True,2026-02-26 15:16:04,R_I_POST_00808,,,,,,,anonymous,EN,IL19,Intervention B,3,3,2,3,3,4,4,2,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,14
2026-02-16 14:36:24,2026-02-16 14:36:24,IP Address,,100,525,True,2026-02-16 14:36:24,R_I_POST_00528,,,,,,,anonymous,EN,OS09,Control,2,3,3,4,3,4,3,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,10
2026-02-14 12:22:58,2026-02-14 12:22:58,IP Address,,100,391,True,2026-02-14 12:22:58,R_I_POST_00526,,,,,,,anonymous,EN,MY01,Control,3,4,4,4,3,3,3,3,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,17
2026-02-22 11:39:21,2026-02-22 11:39:21,IP Address,,100,705,True,2026-02-22 11:39:21,R_I_POST_00777,,,,,,,anonymous,EN,YF26,Intervention B,5,4,4,4,5,3,3,3,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,17
2026-02-19 08:18:42,2026-02-19 08:18:42,IP Address,,100,331,True,2026-02-19 08:18:42,R_I_POST_00774,,,,,,,anonymous,EN,LN27,Intervention B,3,4,4,4,4,5,3,4,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,11
2026-02-25 14:09:51,2026-02-25 14:09:51,IP Address,,100,255,True,2026-02-25 14:09:51,R_I_POST_00807,,,,,,,anonymous,EN,JR02,Intervention B,3,5,3,4,4,5,5,4,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,18
2026-02-13 11:03:57,2026-02-13 11:03:57,IP Address,,100,638,True,2026-02-13 11:03:57,R_I_POST_00849,,,,,,,anonymous,EN,XX12,Intervention B,4,3,3,5,4,5,4,3,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,16
2026-02-06 13:05:35,2026-02-06 13:05:35,IP Address,,100,99,True,2026-02-06 13:05:35,R_I_POST_00815,,,,,,,anonymous,EN,FA11,Intervention B,3,5,5,5,5,4,5,5,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,21
2026-02-14 12:58:22,2026-02-14 12:58:22,IP Address,,100,277,True,2026-02-14 12:58:22,R_I_POST_00634,,,,,,,anonymous,EN,JQ04,Intervention A,2,3,4,5,3,2,3,4,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,18
2026-02-15 13:56:44,2026-02-15 13:56:44,IP Address,,100,459,True,2026-02-15 13:56:44,R_I_POST_00608,,,,,,,anonymous,EN,KO01,Intervention A,3,4,3,5,4,4,3,3,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,18
2026-02-09 16:32:08,2026-02-09 16:32:08,IP Address,,100,144,True,2026-02-09 16:32:08,R_I_POST_00656,,,,,,,anonymous,EN,FV16,Intervention A,3,4,3,4,3,2,3,4,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,14
2026-02-05 12:19:01,2026-02-05 12:19:01,IP Address,,100,254,True,2026-02-05 12:19:01,R_I_POST_00517,,,,,,,anonymous,EN,QF18,Control,4,3,4,2,2,5,4,2,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,18
2026-02-22 11:51:09,2026-02-22 11:51:09,IP Address,,100,356,True,2026-02-22 11:51:09,R_I_POST_00453,,,,,,,anonymous,EN,XB23,Control,3,4,3,3,1,2,4,2,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,14
2026-02-25 14:30:30,2026-02-25 14:30:30,IP Address,,100,204,True,2026-02-25 14:30:30,R_I_POST_00510,,,,,,,anonymous,EN,FF21,Control,3,2,2,3,3,3,3,3,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,13
2026-02-21 10:50:50,2026-02-21 10:50:50,IP Address,,100,816,True,2026-02-21 10:50:50,R_I_POST_00830,,,,,,,anonymous,EN,AZ16,Intervention B,5,5,5,3,4,3,4,3,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,18
