StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q4_21,Q4_22,Q4_23,Q4_24,Q4_25,SC0
2026-02-05 12:34:46,2026-02-05 12:34:46,IP Address,,100,823,True,2026-02-05 12:34:46,R_I_PRE_00382,,,,,,,anonymous,EN,QO10,Intervention B,2,1,2,3,3,3,3,3,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,10
2026-02-07 14:27:33,2026-02-07 14:27:33,IP Address,,100,814,True,2026-02-07 14:27:33,R_I_PRE_00141,,,,,,,anonymous,EN,SM28,Control,2,2,2,4,2,2,4,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,13
2026-02-07 14:09:51,2026-02-07 14:09:51,IP Address,,100,702,True,2026-02-07 14:09:51,R_I_PRE_00087,,,,,,,anonymous,EN,VQ20,Control,4,5,4,5,5,3,3,4,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,14
2026-02-10 08:15:45,2026-02-10 08:15:45,IP Address,,100,272,True,2026-02-10 08:15:45,R_I_PRE_00225,,,,,,,anonymous,EN,AF15,Intervention A,2,1,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4
2026-02-24 13:26:14,2026-02-24 13:26:14,IP Address,,100,586,True,2026-02-24 13:26:14,R_I_PRE_00158,,,,,,,anonymous,EN,LT05,Intervention A,3,3,1,2,3,1,3,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
2026-02-05 12:16:04,2026-02-05 12:16:04,IP Address,,100,159,True,2026-02-05 12:16:04,R_I_PRE_00328,,,,,,,anonymous,EN,YQ17,Intervention B,5,3,3,4,4,4,4,4,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,12
2026-02-11 09:31:49,2026-02-11 09:31:49,IP Address,,100,107,True,2026-02-11 09:31:49,R_I_PRE_00253,,,,,,,anonymous,EN,US02,Intervention A,4,3,2,2,3,2,3,2,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,14
2026-02-02 09:19:01,2026-02-02 09:19:01,IP Address,,100,446,True,2026-02-02 09:19:01,R_I_PRE_00217,,,,,,,anonymous,EN,CM13,Intervention A,3,3,3,3,4,3,3,4,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,12
2026-02-23 12:13:07,2026-02-23 12:13:07,IP Address,,100,853,True,2026-02-23 12:13:07,R_I_PRE_00319,,,,,,,anonymous,EN,LR21,Intervention B,2,2,2,3,4,3,4,3,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,10
2026-02-14 12:10:10,2026-02-14 12:10:10,IP Address,,100,121,True,2026-02-14 12:10:10,R_I_PRE_00310,,,,,,,anonymous,EN,SH12,Intervention B,3,3,3,4,4,4,5,5,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,17
2026-02-13 11:18:42,2026-02-13 11:18:42,IP Address,,100,724,True,2026-02-13 11:18:42,R_I_PRE_00174,,,,,,,anonymous,EN,JD22,Intervention A,1,4,2,2,5,3,2,3,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,19
2026-02-17 15:13:07,2026-02-17 15:13:07,IP Address,,100,352,True,2026-02-17 15:13:07,R_I_PRE_00259,,,,,,,anonymous,EN,YM10,Intervention A,4,3,3,2,3,4,3,3,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,15
2026-02-09 16:56:44,2026-02-09 16:56:44,IP Address,,100,886,True,2026-02-09 16:56:44,R_I_PRE_00008,,,,,,,anonymous,EN,CO04,Control,2,1,3,3,3,3,1,3,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,14
2026-02-07 14:21:39,2026-02-07 14:21:39,IP Address,,100,330,True,2026-02-07 14:21:39,R_I_PRE_00303,,,,,,,anonymous,EN,JR02,Intervention B,3,2,3,2,4,3,3,3,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,13
2026-02-21 10:47:53,2026-02-21 10:47:53,IP Address,,100,398,True,2026-02-21 10:47:53,R_I_PRE_00101,,,,,,,anonymous,EN,DZ13,Control,3,1,3,2,2,3,3,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,8
2026-02-04 11:51:09,2026-02-04 11:51:09,IP Address,,100,474,True,2026-02-04 11:51:09,R_I_PRE_00273,,,,,,,anonymous,EN,UH26,Intervention A,3,5,3,3,3,4,3,3,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,10
2026-02-04 11:18:42,2026-02-04 11:18:42,IP Address,,100,385,True,2026-02-04 11:18:42,R_I_PRE_00354,,,,,,,anonymous,EN,NV02,Intervention B,4,4,3,3,3,4,4,5,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,13
2026-02-11 09:46:34,2026-02-11 09:46:34,IP Address,,100,157,True,2026-02-11 09:46:34,R_I_PRE_00118,,,,,,,anonymous,EN,ON28,Control,3,4,2,2,3,3,2,4,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,15
2026-02-09 16:14:26,2026-02-09 16:14:26,IP Address,,100,596,True,2026-02-09 16:14:26,R_I_PRE_00062,,,,,,,anonymous,EN,SZ25,Control,3,4,1,3,4,2,3,3,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,17
2026-02-20 09:22:58,2026-02-20 09:22:58,IP Address,,100,489,True,2026-02-20 09:22:58,R_I_PRE_00046,,,,,,,anonymous,EN,WE10,Control,4,3,3,4,2,3,2,4,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,19
2026-02-18 16:59:41,2026-02-18 16:59:41,IP Address,,100,336,True,2026-02-18 16:59:41,R_I_PRE_00017,,,,,,,anonymous,EN,EJ27,Control,2,3,2,2,2,3,3,2,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,7
2026-02-11 09:16:04,2026-02-11 09:16:04,IP Address,,100,813,True,2026-02-11 09:16:04,R_I_PRE_00388,,,,,,,anonymous,EN,PN10,Intervention B,2,3,2,3,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4
2026-02-16 14:21:39,2026-02-16 14:21:39,IP Address,,100,464,True,2026-02-16 14:21:39,R_I_PRE_00123,,,,,,,anonymous,EN,UQ02,Control,3,2,2,1,2,2,2,3,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,11
2026-02-17 15:04:16,2026-02-17 15:04:16,IP Address,,100,640,True,2026-02-17 15:04:16,R_I_PRE_00232,,,,,,,anonymous,EN,SF23,Intervention A,3,3,4,4,3,3,2,2,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,14
2026-02-18 16:47:53,2026-02-18 16:47:53,IP Address,,100,60,True,2026-02-18 16:47:53,R_I_PRE_00341,,,,,,,anonymous,EN,SR12,Intervention B,2,3,2,3,2,2,3,2,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,11
2026-02-15 13:38:02,2026-02-15 13:38:02,IP Address,,100,81,True,2026-02-15 13:38:02,R_I_PRE_00014,,,,,,,anonymous,EN,WR09,Control,4,5,2,4,4,4,3,3,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,19
2026-02-13 11:54:06,2026-02-13 11:54:06,IP Address,,100,630,True,2026-02-13 11:54:06,R_I_PRE_00282,,,,,,,anonymous,EN,JQ04,Intervention A,4,4,4,3,4,4,5,3,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,15
2026-02-05 12:25:55,2026-02-05 12:25:55,IP Address,,100,231,True,2026-02-05 12:25:55,R_I_PRE_00355,,,,,,,anonymous,EN,QU20,Intervention B,3,3,3,3,2,3,2,2,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,10
2026-02-08 15:01:19,2026-02-08 15:01:19,IP Address,,100,417,True,2026-02-08 15:01:19,R_I_PRE_00223,,,,,,,anonymous,EN,KT22,Intervention A,3,2,4,4,2,4,3,4,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,12
2026-02-19 08:12:48,2026-02-19 08:12:48,IP Address,,100,477,True,2026-02-19 08:12:48,R_I_PRE_00396,,,,,,,anonymous,EN,TJ16,Intervention B,4,2,3,3,2,2,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,7
2026-02-09 16:35:05,2026-02-09 16:35:05,IP Address,,100,333,True,2026-02-09 16:35:05,R_I_PRE_00305,,,,,,,anonymous,EN,CM26,Intervention B,3,3,4,3,4,3,4,4,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,13
2026-02-03 10:50:50,2026-02-03 10:50:50,IP Address,,100,314,True,2026-02-03 10:50:50,R_I_PRE_00110,,,,,,,anonymous,EN,VL11,Control,4,3,3,3,3,3,4,3,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,12
2026-02-02 09:10:10,2026-02-02 09:10:10,IP Address,,100,126,True,2026-02-02 09:10:10,R_I_PRE_00190,,,,,,,anonymous,EN,QR18,Intervention A,2,2,2,4,2,3,2,2,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,11
2026-02-01 08:03:57,2026-02-01 08:03:57,IP Address,,100,414,True,2026-02-01 08:03:57,R_I_PRE_00189,,,,,,,anonymous,EN,QG10,Intervention A,3,4,4,4,3,3,3,3,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,11
2026-02-01 08:12:48,2026-02-01 08:12:48,IP Address,,100,490,True,2026-02-01 08:12:48,R_I_PRE_00216,,,,,,,anonymous,EN,UF05,Intervention A,3,3,4,3,4,4,5,3,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,17
2026-02-03 10:35:05,2026-02-03 10:35:05,IP Address,,100,859,True,2026-02-03 10:35:05,R_I_PRE_00245,,,,,,,anonymous,EN,HS25,Intervention A,3,4,3,2,3,4,3,3,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,15
2026-02-07 14:03:57,2026-02-07 14:03:57,IP Address,,100,408,True,2026-02-07 14:03:57,R_I_PRE_00249,,,,,,,anonymous,EN,CB05,Intervention A,3,2,4,4,2,3,3,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,12
2026-02-06 13:29:11,2026-02-06 13:29:11,IP Address,,100,838,True,2026-02-06 13:29:11,R_I_PRE_00167,,,,,,,anonymous,EN,PN24,Intervention A,3,3,3,3,2,4,3,4,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,14
2026-02-07 14:06:54,2026-02-07 14:06:54,IP Address,,100,439,True,2026-02-07 14:06:54,R_I_PRE_00438,,,,,,,anonymous,EN,MA07,Intervention B,5,3,3,4,4,3,3,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,10
2026-02-23 12:37:43,2026-02-23 12:37:43,IP Address,,100,169,True,2026-02-23 12:37:43,R_I_PRE_00211,,,,,,,anonymous,EN,AC26,Intervention A,3,4,4,3,2,3,4,4,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,15
2026-02-06 13:59:41,2026-02-06 13:59:41,IP Address,,100,635,True,2026-02-06 13:59:41,R_I_PRE_00437,,,,,,,anonymous,EN,JL09,Intervention B,3,2,3,3,2,3,3,3,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,19
2026-02-16 14:06:54,2026-02-16 14:06:54,IP Address,,100,435,True,2026-02-16 14:06:54,R_I_PRE_00258,,,,,,,anonymous,EN,YS01,Intervention A,2,3,2,3,3,2,2,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,8
2026-02-13 11:42:18,2026-02-13 11:42:18,IP Address,,100,210,True,2026-02-13 11:42:18,R_I_PRE_00066,,,,,,,anonymous,EN,CG04,Control,2,3,4,4,3,4,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,6
2026-02-10 08:06:54,2026-02-10 08:06:54,IP Address,,100,422,True,2026-02-10 08:06:54,R_I_PRE_00198,,,,,,,anonymous,EN,KM01,Intervention A,3,3,3,3,3,3,4,4,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,13
2026-02-22 11:03:57,2026-02-22 11:03:57,IP Address,,100,446,True,2026-02-22 11:03:57,R_I_PRE_00129,,,,,,,anonymous,EN,QF18,Control,2,3,3,4,3,3,3,4,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,14
2026-02-19 08:42:18,2026-02-19 08:42:18,IP Address,,100,573,True,2026-02-19 08:42:18,R_I_PRE_00126,,,,,,,anonymous,EN,FY09,Control,4,2,3,3,3,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,19
2026-02-21 10:05:35,2026-02-21 10:05:35,IP Address,,100,764,True,2026-02-21 10:05:35,R_I_PRE_00155,,,,,,,anonymous,EN,WJ21,Intervention A,3,1,3,2,4,3,3,3,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,14
2026-02-05 12:13:07,2026-02-05 12:13:07,IP Address,,100,380,True,2026-02-05 12:13:07,R_I_PRE_00139,,,,,,,anonymous,EN,FX20,Control,2,5,5,4,5,4,5,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,22
2026-02-03 10:29:11,2026-02-03 10:29:11,IP Address,,100,467,True,2026-02-03 10:29:11,R_I_PRE_00407,,,,,,,anonymous,EN,DC09,Intervention B,3,2,2,3,1,4,2,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,21
2026-02-15 13:50:50,2026-02-15 13:50:50,IP Address,,100,599,True,2026-02-15 13:50:50,R_I_PRE_00230,,,,,,,anonymous,EN,PF20,Intervention A,2,2,3,3,4,4,3,3,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,14
2026-02-12 10:44:56,2026-02-12 10:44:56,IP Address,,100,346,True,2026-02-12 10:44:56,R_I_PRE_00092,,,,,,,anonymous,EN,NV03,Control,2,2,3,2,3,3,3,3,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,15
2026-02-04 11:09:51,2026-02-04 11:09:51,IP Address,,100,790,True,2026-02-04 11:09:51,R_I_PRE_00327,,,,,,,anonymous,EN,YF26,Intervention B,3,4,4,3,3,4,3,3,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,12
2026-02-18 16:11:29,2026-02-18 16:11:29,IP Address,,100,487,True,2026-02-18 16:11:29,R_I_PRE_00233,,,,,,,anonymous,EN,RU15,Intervention A,3,2,2,3,4,3,3,4,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,13
2026-02-25 14:24:36,2026-02-25 14:24:36,IP Address,,100,803,True,2026-02-25 14:24:36,R_I_PRE_00132,,,,,,,anonymous,EN,TP21,Control,3,3,4,1,3,2,3,3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,13
2026-02-18 16:20:20,2026-02-18 16:20:20,IP Address,,100,738,True,2026-02-18 16:20:20,R_I_PRE_00260,,,,,,,anonymous,EN,XL25,Intervention A,3,3,3,2,3,4,2,3,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,9
2026-02-15 13:35:05,2026-02-15 13:35:05,IP Address,,100,694,True,2026-02-15 13:35:05,R_I_PRE_00365,,,,,,,anonymous,EN,QX08,Intervention B,3,2,4,3,3,3,3,3,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,9
2026-02-14 12:07:13,2026-02-14 12:07:13,IP Address,,100,128,True,2026-02-14 12:07:13,R_I_PRE_00121,,,,,,,anonymous,EN,GW07,Control,4,4,4,4,3,4,4,4,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,20
2026-02-22 11:15:45,2026-02-22 11:15:45,IP Address,,100,402,True,2026-02-22 11:15:45,R_I_PRE_00345,,,,,,,anonymous,EN,IL19,Intervention B,2,2,2,2,2,2,2,3,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,17
2026-02-18 16:08:32,2026-02-18 16:08:32,IP Address,,100,309,True,2026-02-18 16:08:32,R_I_PRE_00044,,,,,,,anonymous,EN,TW07,Control,2,3,3,3,3,3,3,3,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,13
2026-02-18 16:56:44,2026-02-18 16:56:44,IP Address,,100,525,True,2026-02-18 16:56:44,R_I_PRE_00368,,,,,,,anonymous,EN,EI14,Intervention B,3,4,4,3,5,4,5,5,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,12
2026-02-06 13:02:38,2026-02-06 13:02:38,IP Address,,100,595,True,2026-02-06 13:02:38,R_I_PRE_00086,,,,,,,anonymous,EN,KJ14,Control,5,3,2,4,5,3,3,3,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,14
2026-02-01 08:21:39,2026-02-01 08:21:39,IP Address,,100,125,True,2026-02-01 08:21:39,R_I_PRE_00243,,,,,,,anonymous,EN,AT09,Intervention A,4,3,3,3,3,4,4,5,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,20
2026-02-10 08:42:18,2026-02-10 08:42:18,IP Address,,100,108,True,2026-02-10 08:42:18,R_I_PRE_00306,,,,,,,anonymous,EN,NX24,Intervention B,3,3,4,3,3,3,4,5,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,11
2026-02-27 16:23:17,2026-02-27 16:23:17,IP Address,,100,345,True,2026-02-27 16:23:17,R_I_PRE_00269,,,,,,,anonymous,EN,PW28,Intervention A,3,3,3,3,3,2,2,3,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,13
2026-02-16 14:54:06,2026-02-16 14:54:06,IP Address,,100,894,True,2026-02-16 14:54:06,R_I_PRE_00042,,,,,,,anonymous,EN,OD21,Control,5,2,2,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,9
2026-02-05 12:40:40,2026-02-05 12:40:40,IP Address,,100,870,True,2026-02-05 12:40:40,R_I_PRE_00220,,,,,,,anonymous,EN,KS20,Intervention A,3,4,3,2,3,4,4,3,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,15
2026-02-14 12:55:25,2026-02-14 12:55:25,IP Address,,100,448,True,2026-02-14 12:55:25,R_I_PRE_00445,,,,,,,anonymous,EN,JM10,Intervention B,4,3,2,2,3,4,2,2,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,12
2026-02-02 09:55:25,2026-02-02 09:55:25,IP Address,,100,816,True,2026-02-02 09:55:25,R_I_PRE_00325,,,,,,,anonymous,EN,FA01,Intervention B,4,3,3,4,2,3,2,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,9
2026-02-20 09:07:13,2026-02-20 09:07:13,IP Address,,100,379,True,2026-02-20 09:07:13,R_I_PRE_00181,,,,,,,anonymous,EN,ZQ16,Intervention A,3,4,3,2,3,4,2,3,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,15
2026-02-19 08:30:30,2026-02-19 08:30:30,IP Address,,100,454,True,2026-02-19 08:30:30,R_I_PRE_00450,,,,,,,anonymous,EN,XF14,Intervention B,3,4,3,3,4,4,3,4,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,10
2026-02-05 12:43:37,2026-02-05 12:43:37,IP Address,,100,166,True,2026-02-05 12:43:37,R_I_PRE_00409,,,,,,,anonymous,EN,MH28,Intervention B,3,3,2,1,2,3,3,3,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,10
2026-02-24 13:29:11,2026-02-24 13:29:11,IP Address,,100,663,True,2026-02-24 13:29:11,R_I_PRE_00347,,,,,,,anonymous,EN,VW12,Intervention B,1,4,1,2,2,3,2,3,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,18
2026-02-15 13:41:59,2026-02-15 13:41:59,IP Address,,100,235,True,2026-02-15 13:41:59,R_I_PRE_00203,,,,,,,anonymous,EN,QM19,Intervention A,3,3,3,2,2,2,3,2,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,12
2026-02-08 15:46:34,2026-02-08 15:46:34,IP Address,,100,806,True,2026-02-08 15:46:34,R_I_PRE_00358,,,,,,,anonymous,EN,EA20,Intervention B,4,4,3,4,3,5,5,5,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,15
2026-02-09 16:44:56,2026-02-09 16:44:56,IP Address,,100,296,True,2026-02-09 16:44:56,R_I_PRE_00332,,,,,,,anonymous,EN,OB22,Intervention B,3,2,2,2,2,2,2,2,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,9
2026-02-02 09:34:46,2026-02-02 09:34:46,IP Address,,100,480,True,2026-02-02 09:34:46,R_I_PRE_00082,,,,,,,anonymous,EN,BZ10,Control,3,4,2,3,3,4,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,7
2026-02-26 15:40:40,2026-02-26 15:40:40,IP Address,,100,366,True,2026-02-26 15:40:40,R_I_PRE_00160,,,,,,,anonymous,EN,BI20,Intervention A,3,3,3,2,3,3,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,11
2026-02-06 13:38:02,2026-02-06 13:38:02,IP Address,,100,795,True,2026-02-06 13:38:02,R_I_PRE_00194,,,,,,,anonymous,EN,AU28,Intervention A,3,3,3,3,2,3,3,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,7
2026-02-23 12:28:52,2026-02-23 12:28:52,IP Address,,100,675,True,2026-02-23 12:28:52,R_I_PRE_00184,,,,,,,anonymous,EN,HT10,Intervention A,3,4,4,3,3,2,4,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,23
2026-02-17 15:19:01,2026-02-17 15:19:01,IP Address,,100,670,True,2026-02-17 15:19:01,R_I_PRE_00097,,,,,,,anonymous,EN,XT21,Control,2,4,3,3,2,4,4,2,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,13
2026-02-05 12:04:16,2026-02-05 12:04:16,IP Address,,100,767,True,2026-02-05 12:04:16,R_I_PRE_00112,,,,,,,anonymous,EN,BW07,Control,2,1,1,2,3,1,3,3,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,12
2026-02-20 09:43:37,2026-02-20 09:43:37,IP Address,,100,391,True,2026-02-20 09:43:37,R_I_PRE_00289,,,,,,,anonymous,EN,VM14,Intervention A,2,2,3,4,3,3,2,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,11
2026-02-14 12:28:52,2026-02-14 12:28:52,IP Address,,100,834,True,2026-02-14 12:28:52,R_I_PRE_00364,,,,,,,anonymous,EN,FC16,Intervention B,2,2,4,2,4,3,2,2,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,13
2026-02-20 09:34:46,2026-02-20 09:34:46,IP Address,,100,691,True,2026-02-20 09:34:46,R_I_PRE_00262,,,,,,,anonymous,EN,UL03,Intervention A,4,5,5,4,4,5,3,3,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,15
2026-02-09 16:32:08,2026-02-09 16:32:08,IP Address,,100,698,True,2026-02-09 16:32:08,R_I_PRE_00116,,,,,,,anonymous,EN,PM27,Control,2,3,4,4,4,2,3,3,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,8
2026-02-26 15:04:16,2026-02-26 15:04:16,IP Address,,100,725,True,2026-02-26 15:04:16,R_I_PRE_00052,,,,,,,anonymous,EN,CW27,Control,3,1,2,2,3,4,3,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
2026-02-01 08:57:03,2026-02-01 08:57:03,IP Address,,100,270,True,2026-02-01 08:57:03,R_I_PRE_00351,,,,,,,anonymous,EN,TK21,Intervention B,4,3,3,3,3,3,4,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,11
2026-02-23 12:52:28,2026-02-23 12:52:28,IP Address,,100,445,True,2026-02-23 12:52:28,R_I_PRE_00076,,,,,,,anonymous,EN,OY12,Control,4,2,3,2,2,3,4,3,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,12
2026-02-03 10:38:02,2026-02-03 10:38:02,IP Address,,100,505,True,2026-02-03 10:38:02,R_I_PRE_00434,,,,,,,anonymous,EN,WS13,Intervention B,4,3,4,3,4,4,4,4,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,16
