StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q4_21,Q4_22,Q4_23,Q4_24,Q4_25,SC0
2026-02-14 12:49:31,2026-02-14 12:49:31,IP Address,,100,493,True,2026-02-14 12:49:31,R_I_FU_01147,,,,,,,anonymous,EN,BS11,Intervention B,4,5,3,5,4,4,4,4,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,20
2026-02-19 08:30:30,2026-02-19 08:30:30,IP Address,,100,539,True,2026-02-19 08:30:30,R_I_FU_00990,,,,,,,anonymous,EN,YS21,Control,3,4,4,4,2,3,3,2,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,12
2026-02-04 11:54:06,2026-02-04 11:54:06,IP Address,,100,294,True,2026-02-04 11:54:06,R_I_FU_01002,,,,,,,anonymous,EN,NC09,Control,4,4,3,2,3,3,3,3,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,13
2026-02-16 14:54:06,2026-02-16 14:54:06,IP Address,,100,739,True,2026-02-16 14:54:06,R_I_FU_01122,,,,,,,anonymous,EN,BY18,Intervention A,2,3,3,3,2,4,2,2,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,12
2026-02-27 16:02:38,2026-02-27 16:02:38,IP Address,,100,481,True,2026-02-27 16:02:38,R_I_FU_01106,,,,,,,anonymous,EN,JN04,Intervention A,2,4,3,4,2,3,2,4,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,15
2026-02-15 13:29:11,2026-02-15 13:29:11,IP Address,,100,124,True,2026-02-15 13:29:11,R_I_FU_01067,,,,,,,anonymous,EN,KF05,Intervention A,3,4,4,3,2,3,3,2,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,13
2026-02-12 10:41:59,2026-02-12 10:41:59,IP Address,,100,609,True,2026-02-12 10:41:59,R_I_FU_00983,,,,,,,anonymous,EN,XB23,Control,3,2,4,1,2,2,2,3,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,10
2026-02-08 15:40:40,2026-02-08 15:40:40,IP Address,,100,184,True,2026-02-08 15:40:40,R_I_FU_01060,,,,,,,anonymous,EN,QN14,Intervention A,3,4,4,4,4,4,3,4,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,12
2026-02-20 09:19:01,2026-02-20 09:19:01,IP Address,,100,174,True,2026-02-20 09:19:01,R_I_FU_00937,,,,,,,anonymous,EN,NT17,Control,2,3,4,4,4,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,7
2026-02-10 08:39:21,2026-02-10 08:39:21,IP Address,,100,777,True,2026-02-10 08:39:21,R_I_FU_01197,,,,,,,anonymous,EN,PY22,Intervention B,4,3,3,3,3,4,4,4,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,15
2026-02-02 09:34:46,2026-02-02 09:34:46,IP Address,,100,518,True,2026-02-02 09:34:46,R_I_FU_01162,,,,,,,anonymous,EN,FB05,Intervention B,3,5,3,2,4,4,4,3,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,16
2026-02-22 11:54:06,2026-02-22 11:54:06,IP Address,,100,796,True,2026-02-22 11:54:06,R_I_FU_01182,,,,,,,anonymous,EN,OM24,Intervention B,3,4,5,5,5,5,4,4,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,16
2026-02-26 15:37:43,2026-02-26 15:37:43,IP Address,,100,62,True,2026-02-26 15:37:43,R_I_FU_01051,,,,,,,anonymous,EN,UW14,Intervention A,3,4,4,4,4,4,3,4,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,18
2026-02-10 08:09:51,2026-02-10 08:09:51,IP Address,,100,116,True,2026-02-10 08:09:51,R_I_FU_00927,,,,,,,anonymous,EN,IK14,Control,2,3,2,4,2,4,3,3,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,14
2026-02-27 16:11:29,2026-02-27 16:11:29,IP Address,,100,664,True,2026-02-27 16:11:29,R_I_FU_01133,,,,,,,anonymous,EN,SR12,Intervention B,5,4,3,4,3,3,3,3,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,14
2026-02-14 12:31:49,2026-02-14 12:31:49,IP Address,,100,164,True,2026-02-14 12:31:49,R_I_FU_01093,,,,,,,anonymous,EN,MS21,Intervention A,3,4,2,4,5,4,3,4,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,11
2026-02-21 10:14:26,2026-02-21 10:14:26,IP Address,,100,156,True,2026-02-21 10:14:26,R_I_FU_01262,,,,,,,anonymous,EN,OZ20,Intervention B,4,2,3,3,4,3,3,4,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,15
2026-02-04 11:21:39,2026-02-04 11:21:39,IP Address,,100,106,True,2026-02-04 11:21:39,R_I_FU_01083,,,,,,,anonymous,EN,VI11,Intervention A,3,2,3,3,3,2,3,3,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,19
2026-02-06 13:32:08,2026-02-06 13:32:08,IP Address,,100,394,True,2026-02-06 13:32:08,R_I_FU_00896,,,,,,,anonymous,EN,WT17,Control,4,4,3,4,3,3,3,4,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,17
2026-02-01 08:45:15,2026-02-01 08:45:15,IP Address,,100,356,True,2026-02-01 08:45:15,R_I_FU_01215,,,,,,,anonymous,EN,WS13,Intervention B,5,4,3,3,4,4,4,4,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,17
2026-02-26 15:13:07,2026-02-26 15:13:07,IP Address,,100,874,True,2026-02-26 15:13:07,R_I_FU_01159,,,,,,,anonymous,EN,XQ07,Intervention B,4,5,5,5,5,5,4,4,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,16
2026-02-10 08:12:48,2026-02-10 08:12:48,IP Address,,100,675,True,2026-02-10 08:12:48,R_I_FU_01116,,,,,,,anonymous,EN,JD22,Intervention A,3,4,3,4,3,3,3,3,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,17
2026-02-18 16:44:56,2026-02-18 16:44:56,IP Address,,100,150,True,2026-02-18 16:44:56,R_I_FU_01232,,,,,,,anonymous,EN,LR21,Intervention B,4,2,4,3,4,4,2,3,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,15
2026-02-15 13:56:44,2026-02-15 13:56:44,IP Address,,100,338,True,2026-02-15 13:56:44,R_I_FU_01148,,,,,,,anonymous,EN,GE20,Intervention B,4,4,4,2,3,3,5,4,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,11
2026-02-21 10:17:23,2026-02-21 10:17:23,IP Address,,100,761,True,2026-02-21 10:17:23,R_I_FU_00911,,,,,,,anonymous,EN,OQ12,Control,3,3,3,3,3,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,9
2026-02-02 09:52:28,2026-02-02 09:52:28,IP Address,,100,435,True,2026-02-02 09:52:28,R_I_FU_01216,,,,,,,anonymous,EN,RS05,Intervention B,5,5,4,5,5,5,5,5,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,20
2026-02-05 12:43:37,2026-02-05 12:43:37,IP Address,,100,363,True,2026-02-05 12:43:37,R_I_FU_00949,,,,,,,anonymous,EN,FJ09,Control,3,2,3,4,4,4,4,3,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,11
2026-02-27 16:20:20,2026-02-27 16:20:20,IP Address,,100,544,True,2026-02-27 16:20:20,R_I_FU_01160,,,,,,,anonymous,EN,LA24,Intervention B,4,4,3,4,3,5,4,4,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,14
2026-02-18 16:23:17,2026-02-18 16:23:17,IP Address,,100,728,True,2026-02-18 16:23:17,R_I_FU_00989,,,,,,,anonymous,EN,CY27,Control,4,3,3,4,4,4,4,4,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,11
2026-02-06 13:53:47,2026-02-06 13:53:47,IP Address,,100,106,True,2026-02-06 13:53:47,R_I_FU_01139,,,,,,,anonymous,EN,IO16,Intervention B,3,3,2,2,3,3,2,3,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,12
2026-02-19 08:39:21,2026-02-19 08:39:21,IP Address,,100,357,True,2026-02-19 08:39:21,R_I_FU_01017,,,,,,,anonymous,EN,WJ16,Intervention A,3,3,3,4,3,4,3,2,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,11
2026-02-04 11:45:15,2026-02-04 11:45:15,IP Address,,100,111,True,2026-02-04 11:45:15,R_I_FU_00975,,,,,,,anonymous,EN,HK25,Control,3,3,2,3,4,3,3,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,12
2026-02-09 16:50:50,2026-02-09 16:50:50,IP Address,,100,773,True,2026-02-09 16:50:50,R_I_FU_01250,,,,,,,anonymous,EN,YL19,Intervention B,5,5,5,4,5,5,5,5,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,16
2026-02-12 10:11:29,2026-02-12 10:11:29,IP Address,,100,760,True,2026-02-12 10:11:29,R_I_FU_01253,,,,,,,anonymous,EN,HZ23,Intervention B,3,4,4,5,3,4,5,4,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,17
2026-02-11 09:28:52,2026-02-11 09:28:52,IP Address,,100,196,True,2026-02-11 09:28:52,R_I_FU_01144,,,,,,,anonymous,EN,QO16,Intervention B,3,2,3,2,3,3,3,4,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,14
2026-02-02 09:13:07,2026-02-02 09:13:07,IP Address,,100,643,True,2026-02-02 09:13:07,R_I_FU_00919,,,,,,,anonymous,EN,SM28,Control,3,2,2,4,4,4,3,2,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,9
2026-02-20 09:49:31,2026-02-20 09:49:31,IP Address,,100,881,True,2026-02-20 09:49:31,R_I_FU_01207,,,,,,,anonymous,EN,WX16,Intervention B,5,5,5,5,4,5,4,5,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,21
2026-02-11 09:19:01,2026-02-11 09:19:01,IP Address,,100,313,True,2026-02-11 09:19:01,R_I_FU_01117,,,,,,,anonymous,EN,SF23,Intervention A,3,3,3,2,3,3,3,3,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,11
2026-02-17 15:40:40,2026-02-17 15:40:40,IP Address,,100,298,True,2026-02-17 15:40:40,R_I_FU_00880,,,,,,,anonymous,EN,HV12,Control,3,3,4,3,3,2,2,3,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,11
2026-02-13 11:30:30,2026-02-13 11:30:30,IP Address,,100,794,True,2026-02-13 11:30:30,R_I_FU_00930,,,,,,,anonymous,EN,UC28,Control,1,1,2,3,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,5
2026-02-09 16:38:02,2026-02-09 16:38:02,IP Address,,100,825,True,2026-02-09 16:38:02,R_I_FU_01034,,,,,,,anonymous,EN,KM01,Intervention A,4,3,4,5,3,3,3,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,10
2026-02-21 10:08:32,2026-02-21 10:08:32,IP Address,,100,397,True,2026-02-21 10:08:32,R_I_FU_00884,,,,,,,anonymous,EN,QJ18,Control,5,4,4,3,3,4,4,3,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,11
2026-02-22 11:09:51,2026-02-22 11:09:51,IP Address,,100,712,True,2026-02-22 11:09:51,R_I_FU_01047,,,,,,,anonymous,EN,WV03,Intervention A,3,4,3,5,4,4,5,5,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,16
2026-02-16 14:30:30,2026-02-16 14:30:30,IP Address,,100,295,True,2026-02-16 14:30:30,R_I_FU_01230,,,,,,,anonymous,EN,FT25,Intervention B,3,4,2,3,3,3,3,3,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,16
2026-02-27 16:08:32,2026-02-27 16:08:32,IP Address,,100,160,True,2026-02-27 16:08:32,R_I_FU_00944,,,,,,,anonymous,EN,VV11,Control,3,3,2,3,4,4,4,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,10
2026-02-13 11:00:00,2026-02-13 11:00:00,IP Address,,100,199,True,2026-02-13 11:00:00,R_I_FU_01200,,,,,,,anonymous,EN,TV16,Intervention B,4,2,4,2,3,3,3,3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,11
2026-02-21 10:05:35,2026-02-21 10:05:35,IP Address,,100,514,True,2026-02-21 10:05:35,R_I_FU_01235,,,,,,,anonymous,EN,OG27,Intervention B,3,3,3,2,3,4,3,3,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,11
2026-02-23 12:22:58,2026-02-23 12:22:58,IP Address,,100,894,True,2026-02-23 12:22:58,R_I_FU_00886,,,,,,,anonymous,EN,CB02,Control,2,3,3,3,2,3,2,3,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,13
2026-02-24 13:08:32,2026-02-24 13:08:32,IP Address,,100,549,True,2026-02-24 13:08:32,R_I_FU_01184,,,,,,,anonymous,EN,IA04,Intervention B,4,3,4,4,3,3,4,4,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,16
2026-02-02 09:01:19,2026-02-02 09:01:19,IP Address,,100,62,True,2026-02-02 09:01:19,R_I_FU_01243,,,,,,,anonymous,EN,UD02,Intervention B,5,4,3,5,4,4,5,5,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,18
2026-02-16 14:18:42,2026-02-16 14:18:42,IP Address,,100,713,True,2026-02-16 14:18:42,R_I_FU_01014,,,,,,,anonymous,EN,AO13,Intervention A,4,5,2,4,2,3,4,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,18
2026-02-16 14:09:51,2026-02-16 14:09:51,IP Address,,100,158,True,2026-02-16 14:09:51,R_I_FU_00987,,,,,,,anonymous,EN,UQ02,Control,3,3,3,4,2,3,4,3,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,16
2026-02-14 12:55:25,2026-02-14 12:55:25,IP Address,,100,690,True,2026-02-14 12:55:25,R_I_FU_00985,,,,,,,anonymous,EN,HW09,Control,2,3,4,4,4,2,3,4,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,13
2026-02-24 13:23:17,2026-02-24 13:23:17,IP Address,,100,555,True,2026-02-24 13:23:17,R_I_FU_01049,,,,,,,anonymous,EN,TZ03,Intervention A,4,4,4,3,3,4,4,4,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,16
2026-02-14 12:07:13,2026-02-14 12:07:13,IP Address,,100,566,True,2026-02-14 12:07:13,R_I_FU_01201,,,,,,,anonymous,EN,HT20,Intervention B,5,3,4,5,5,4,5,3,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,15
2026-02-13 11:21:39,2026-02-13 11:21:39,IP Address,,100,809,True,2026-02-13 11:21:39,R_I_FU_00903,,,,,,,anonymous,EN,FX20,Control,4,4,4,3,5,5,4,5,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,13
2026-02-21 10:20:20,2026-02-21 10:20:20,IP Address,,100,145,True,2026-02-21 10:20:20,R_I_FU_01100,,,,,,,anonymous,EN,TZ28,Intervention A,5,3,4,4,4,3,3,4,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,12
2026-02-01 08:54:06,2026-02-01 08:54:06,IP Address,,100,362,True,2026-02-01 08:54:06,R_I_FU_01242,,,,,,,anonymous,EN,DF21,Intervention B,4,3,3,4,4,4,3,4,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,16
2026-02-22 11:33:27,2026-02-22 11:33:27,IP Address,,100,325,True,2026-02-22 11:33:27,R_I_FU_00939,,,,,,,anonymous,EN,TI01,Control,4,2,3,2,2,2,4,3,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,16
2026-02-07 14:42:18,2026-02-07 14:42:18,IP Address,,100,300,True,2026-02-07 14:42:18,R_I_FU_01086,,,,,,,anonymous,EN,TF04,Intervention A,4,5,3,4,5,3,3,4,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,14
2026-02-11 09:04:16,2026-02-11 09:04:16,IP Address,,100,503,True,2026-02-11 09:04:16,R_I_FU_01252,,,,,,,anonymous,EN,FA11,Intervention B,5,4,5,5,5,5,5,5,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,19
2026-02-22 11:03:57,2026-02-22 11:03:57,IP Address,,100,421,True,2026-02-22 11:03:57,R_I_FU_01209,,,,,,,anonymous,EN,NX24,Intervention B,4,4,4,5,4,5,5,4,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,16
2026-02-02 09:07:13,2026-02-02 09:07:13,IP Address,,100,386,True,2026-02-02 09:07:13,R_I_FU_01081,,,,,,,anonymous,EN,RL18,Intervention A,3,4,4,4,2,3,4,3,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,17
2026-02-26 15:40:40,2026-02-26 15:40:40,IP Address,,100,827,True,2026-02-26 15:40:40,R_I_FU_01240,,,,,,,anonymous,EN,OJ16,Intervention B,5,5,3,4,4,5,5,5,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,16
2026-02-23 12:01:19,2026-02-23 12:01:19,IP Address,,100,780,True,2026-02-23 12:01:19,R_I_FU_01183,,,,,,,anonymous,EN,UP24,Intervention B,3,2,3,2,5,4,3,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6
2026-02-26 15:55:25,2026-02-26 15:55:25,IP Address,,100,340,True,2026-02-26 15:55:25,R_I_FU_01105,,,,,,,anonymous,EN,RF15,Intervention A,3,4,2,3,4,5,3,4,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,18
2026-02-08 15:58:22,2026-02-08 15:58:22,IP Address,,100,886,True,2026-02-08 15:58:22,R_I_FU_01114,,,,,,,anonymous,EN,XC17,Intervention A,3,3,4,3,2,4,2,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7
2026-02-17 15:01:19,2026-02-17 15:01:19,IP Address,,100,361,True,2026-02-17 15:01:19,R_I_FU_01123,,,,,,,anonymous,EN,JP25,Intervention A,4,4,5,4,4,5,4,3,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,16
2026-02-08 15:31:49,2026-02-08 15:31:49,IP Address,,100,779,True,2026-02-08 15:31:49,R_I_FU_01033,,,,,,,anonymous,EN,XR10,Intervention A,2,3,4,4,4,3,2,2,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,15
2026-02-20 09:10:10,2026-02-20 09:10:10,IP Address,,100,173,True,2026-02-20 09:10:10,R_I_FU_00910,,,,,,,anonymous,EN,FL01,Control,2,2,3,3,3,2,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,9
2026-02-17 15:16:04,2026-02-17 15:16:04,IP Address,,100,827,True,2026-02-17 15:16:04,R_I_FU_00988,,,,,,,anonymous,EN,GW26,Control,4,3,3,2,4,2,3,4,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,10
2026-02-03 10:11:29,2026-02-03 10:11:29,IP Address,,100,183,True,2026-02-03 10:11:29,R_I_FU_00893,,,,,,,anonymous,EN,FO22,Control,2,2,2,3,2,1,2,3,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,14
2026-02-12 10:44:56,2026-02-12 10:44:56,IP Address,,100,719,True,2026-02-12 10:44:56,R_I_FU_01172,,,,,,,anonymous,EN,UU15,Intervention B,3,3,3,4,4,3,3,3,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,19
2026-02-25 14:03:57,2026-02-25 14:03:57,IP Address,,100,691,True,2026-02-25 14:03:57,R_I_FU_00969,,,,,,,anonymous,EN,SR22,Control,3,2,2,3,3,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,10
2026-02-20 09:31:49,2026-02-20 09:31:49,IP Address,,100,320,True,2026-02-20 09:31:49,R_I_FU_01153,,,,,,,anonymous,EN,CI05,Intervention B,5,3,4,4,4,3,4,5,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,15
2026-02-04 11:48:12,2026-02-04 11:48:12,IP Address,,100,72,True,2026-02-04 11:48:12,R_I_FU_01164,,,,,,,anonymous,EN,JL09,Intervention B,5,5,4,3,4,4,4,4,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,11
2026-02-17 15:25:55,2026-02-17 15:25:55,IP Address,,100,848,True,2026-02-17 15:25:55,R_I_FU_01015,,,,,,,anonymous,EN,KY28,Intervention A,3,3,2,3,3,2,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,8
2026-02-12 10:23:17,2026-02-12 10:23:17,IP Address,,100,514,True,2026-02-12 10:23:17,R_I_FU_00929,,,,,,,anonymous,EN,UD21,Control,1,1,3,2,1,1,2,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,9
2026-02-09 16:53:47,2026-02-09 16:53:47,IP Address,,100,530,True,2026-02-09 16:53:47,R_I_FU_00899,,,,,,,anonymous,EN,WT06,Control,4,3,4,3,3,4,3,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,9
2026-02-11 09:10:10,2026-02-11 09:10:10,IP Address,,100,615,True,2026-02-11 09:10:10,R_I_FU_01090,,,,,,,anonymous,EN,KT22,Intervention A,4,3,4,1,4,3,3,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,15
2026-02-27 16:29:11,2026-02-27 16:29:11,IP Address,,100,889,True,2026-02-27 16:29:11,R_I_FU_01187,,,,,,,anonymous,EN,NO28,Intervention B,4,4,4,4,4,4,5,3,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,14
2026-02-16 14:33:27,2026-02-16 14:33:27,IP Address,,100,484,True,2026-02-16 14:33:27,R_I_FU_00879,,,,,,,anonymous,EN,DQ07,Control,2,3,3,2,2,2,2,2,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,13
2026-02-05 12:25:55,2026-02-05 12:25:55,IP Address,,100,576,True,2026-02-05 12:25:55,R_I_FU_00895,,,,,,,anonymous,EN,CO04,Control,4,2,3,2,2,3,4,2,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,11
2026-02-09 16:56:44,2026-02-09 16:56:44,IP Address,,100,498,True,2026-02-09 16:56:44,R_I_FU_01088,,,,,,,anonymous,EN,JX22,Intervention A,3,3,3,2,3,3,3,4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7
2026-02-26 15:10:10,2026-02-26 15:10:10,IP Address,,100,676,True,2026-02-26 15:10:10,R_I_FU_00970,,,,,,,anonymous,EN,MG28,Control,2,2,2,4,2,2,2,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,14
2026-02-22 11:18:42,2026-02-22 11:18:42,IP Address,,100,748,True,2026-02-22 11:18:42,R_I_FU_01074,,,,,,,anonymous,EN,VI20,Intervention A,4,4,4,4,4,5,3,4,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,18
2026-02-15 13:47:53,2026-02-15 13:47:53,IP Address,,100,127,True,2026-02-15 13:47:53,R_I_FU_01121,,,,,,,anonymous,EN,YB13,Intervention A,4,5,4,4,4,4,3,5,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,14
2026-02-02 09:25:55,2026-02-02 09:25:55,IP Address,,100,161,True,2026-02-02 09:25:55,R_I_FU_01135,,,,,,,anonymous,EN,WO12,Intervention B,4,3,2,4,4,3,5,4,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,16
2026-02-23 12:07:13,2026-02-23 12:07:13,IP Address,,100,528,True,2026-02-23 12:07:13,R_I_FU_01021,,,,,,,anonymous,EN,AE04,Intervention A,4,3,3,4,3,3,2,3,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,12
